Transaction_ID,Transaction_Date,Product,Price,Customer
114,2022-10-18,kangaroo,48.79,Clayborn Stoffler
115,2022-04-12,cauliflower,10.13,Anni Ferrers
116,2022-09-24,mango,17.19,Arlene Colbrun
117,2022-07-24,kiwi,36.82,Holt Waren
118,2022-10-14,guava,47.66,Rowe Stother
119,2022-03-27,sausage,11.05,Ricoriki Giovannacc@i
120,2022-12-03,squirrel,2.19,Ertha Gricewood
121,2022-08-11,eggplant,44.43,Sol Elener
122,2022-04-13,crab,49.35,Eyde Corss
123,2022-01-22,squid,10.33,Giff Bernaert
124,2022-05-22,crab,38.74,Monti Gonsalvo
125,2022-02-17,avocado,42.81,Leesa Droghan
126,2022-04-15,octopus,39.19,Lyda Karpinski
127,2022-10-16,raspberry,47.97,Giacobo Domniney
128,2022-04-01,plum,22.27,Simmonds Soppett
129,2022-06-27,cabbage,4.09,Wyatt Ecclestone
130,2022-09-22,rabbit,45.0,Timothea Bedlington
131,2022-06-17,onion,36.47,Willow Swett
132,2022-11-11,cabbage,6.61,Marlo Cowlam
133,2022-11-17,veal,21.1,Sherlocke Steabler
134,2022-01-28,shrimp,6.77,Roger Haburne
135,2022-03-15,quail,34.75,Bogart Hynam
136,2022-04-25,venison,35.25,Roman Pender
137,2022-02-06,squid,46.92,Jerald Dobing
138,2022-08-06,mango,46.21,Mal MacConnell
139,2022-12-29,ginger,45.49,Avis Wallbrook
140,2022-10-27,coconut,39.31,Mala Cansdill
141,2022-11-25,potato,37.81,Goldarina Schottli
142,2022-05-25,ostrich,30.68,Wally Bernon
143,2022-10-28,coconut,23.84,Carri Goodswen
144,2022-08-04,papaya,33.11,Rolf Etchell
145,2022-01-30,tomato,36.9,Lynde Matuschek
146,2022-12-08,oyster,44.91,Amalea Camps
147,2022-08-24,sausage,21.18,Dyane Shiliton
148,2022-03-02,cucumber,27.39,Albie Simmen
149,2022-06-28,grape,38.12,Shelley Olding
150,2022-11-05,carrot,38.46,Nonah Grahamslaw
151,2022-02-26,oyster,25.98,Selena Draye
152,2022-09-13,date,18.69,Ashly Devita
153,2022-06-07,kiwifruit,41.05,Holly Hambrick
154,2022-10-12,turtle,22.2,Fedora Burnitt
155,2022-05-27,duck,19.77,Elnar Wozencroft
156,2022-03-20,bacon,9.57,Lindi Anscott
157,2022-05-18,dragonfruit,30.11,Allan Aguirrezabal
158,2022-01-08,turkey,45.06,Tiffanie Fealty
159,2022-09-23,orange,1.72,Blondy D'eye
160,2022-07-20,sweet potato,1.39,Derek Waller-Bridge
161,2022-10-02,kangaroo,5.34,Randene Bernardelli
162,2022-10-10,avocado,14.76,Rosemaria Ellesmere
163,2022-12-11,turtle,45.44,Godiva Kynoch
164,2022-01-31,guava,5.74,Rebecca Everwin
165,2022-12-12,passion fruit,6.39,Vita Schirach
166,2022-08-06,broccoli,33.29,Christian Brennans
167,2022-08-11,carrot,9.77,Andra Fanton
168,2022-01-30,ginger,16.2,Valenka Scaysbrook
169,2022-04-03,eel,12.43,Carl Rayman
170,2022-07-28,cantaloupe,41.77,Horatio Paulack
171,2022-01-27,ostrich,30.3,Ferdinanda Lobbe
172,2022-11-01,onion,34.49,Dorree Trosdall
173,2022-12-24,trout,16.36,Marcel Pedgrift
174,2022-02-14,sausage,42.36,Clarence Crookes
175,2022-12-14,lettuce,8.41,Rustin Vinau
176,2022-01-09,pear,48.45,Jaclin O'Driscole
177,2022-10-29,orange,40.94,Georgianna de Almeida
178,2022-01-19,celery,12.91,Teresita Newbury
179,2022-07-26,octopus,17.34,Amy Wykey
180,2022-08-06,sausage,11.09,Jaclin Radenhurst
181,2022-06-10,salmon,10.23,Sonja Millhill
182,2022-11-30,papaya,17.8,Adeline Balmann
183,2022-09-02,frog,26.35,Percival Hugli
184,2022-07-04,pomegranate,27.49,Harmonia Cano
185,2022-01-03,persimmon,26.2,Hoebart Cornejo
186,2022-01-18,fig,14.27,Agosto Maier
187,2022-07-09,celery,49.35,Carlyn Twatt
188,2022-01-19,guava,8.11,Sinclair Perico
189,2022-10-04,papaya,31.4,Sindee Hawker
190,2022-07-11,pear,1.15,Sherline Haster
191,2022-01-16,tangerine,15.52,Shaun Gooderson
192,2022-06-01,mushroom,49.21,Shanda Headland
193,2022-01-21,asparagus,17.04,Sunshine Heaney
194,2022-10-13,pineapple,2.12,Michal Holdall
195,2022-02-13,liver,3.99,Rolando Middiff
196,2022-11-29,tomato,45.45,Jannelle Lammerts
197,2022-03-12,fig,32.46,Almire Eames
198,2022-08-01,duck,32.16,Lin Server
199,2022-08-16,lemon,23.32,Thornton Aylott
200,2022-06-17,lettuce,36.22,Adelheid Stoak
201,2022-08-15,eggplant,32.81,Rycca Faircliffe
202,2022-08-31,asparagus,24.9,Sig Klossek
203,2022-12-27,lemon,3.35,Mycah Cranstone
204,2022-09-24,apricot,5.16,Nicky Oxbrough
205,2022-09-12,shrimp,25.88,Giordano Bantick
206,2022-01-23,beef,29.37,Camille Gisbourn
207,2022-06-26,pomegranate,29.55,Jayne Theuff
208,2022-03-24,shrimp,26.42,Andrea Goodson
209,2022-06-26,asparagus,38.66,Aurthur Slyme
210,2022-02-06,coconut,31.07,Marris Gates
211,2022-01-02,grapefruit,32.2,Kahaleel Peart
212,2022-01-19,turkey,14.58,Jobina Chesterman
213,2022-09-02,crab,43.7,Jacques Bougourd
214,2022-09-26,goose,36.67,Abigale Metherell
215,2022-03-21,snail,32.48,Dagny Bartoshevich
216,2022-07-14,ginger,5.14,Tommie Napoleon
217,2022-01-20,strawberry,20.19,Joseito Gawn
218,2022-12-15,lime,11.23,Kamilah McNamee
219,2022-11-11,mango,9.46,Darlene Brooksbie
220,2022-04-14,salmon,32.1,Jordon Grayston
221,2022-03-24,liver,4.06,Gert Clappson
222,2022-07-04,passion fruit,41.59,Brody Groombridge
223,2022-10-13,squid,12.1,Kylie Cornelius
224,2022-09-07,mushroom,10.47,Caryn Becket
225,2022-07-20,lime,27.62,Lisha Schrader
226,2022-03-14,garlic,18.53,Yalonda Libermore
227,2022-01-27,cucumber,9.64,Godfry Waudby
228,2022-12-13,cantaloupe,48.34,Tabbie Ormerod
229,2022-01-06,oyster,7.78,Hillier Andover
230,2022-01-27,persimmon,10.39,Terrie Redferne
231,2022-12-19,peach,14.29,Jose Burel
232,2022-02-03,fig,32.64,Lissi Yellep
233,2022-11-22,pomegranate,10.37,Brade Barnfather
234,2022-09-02,cauliflower,48.41,Carissa Murfett
235,2022-04-21,snail,13.12,Ellissa Pilpovic
236,2022-11-01,passion fruit,42.3,Doralynne Castri
237,2022-12-02,radish,12.47,Charley Whitta
238,2022-07-17,kangaroo,45.67,Killy Van Dale
239,2022-04-30,eel,26.13,Odell Gonneau
240,2022-10-21,quail,19.99,Papageno Bettesworth
241,2022-08-27,potato,25.95,Cecile Korlat
242,2022-03-19,sausage,27.8,Karissa Mattisssen
243,2022-05-20,peach,37.08,Nissie Capon
244,2022-11-17,pineapple,23.93,Angelica Cloake
245,2022-11-26,cantaloupe,29.92,Dermot Blake
246,2022-03-26,pineapple,8.08,Dulcie Royste
247,2022-05-30,lettuce,17.65,Sonnnie Haresnaip
248,2022-07-29,fish,15.16,Sophronia Swynley
249,2022-03-15,radish,47.52,Jim Ivanitsa
250,2022-03-30,potato,37.01,Christye Dossettor
251,2022-11-27,watermelon,1.64,Nanon Chelley
252,2022-12-04,kangaroo,20.81,Rog Denison
253,2022-08-14,snail,20.34,Marilyn Gwillym
254,2022-11-15,watermelon,9.93,Oralie Yeats
255,2022-07-16,persimmon,30.58,Romeo Scroggie
256,2022-02-23,apple,48.91,Tiffie Petris
257,2022-11-02,carrot,9.62,Nevins Fretter
258,2022-03-15,oyster,12.9,Nancey Corkill
259,2022-09-08,pumpkin,24.56,Nealy Leyfield
260,2022-08-20,pomegranate,4.72,Ambur de Vaen
261,2022-09-25,sweet potato,6.84,Sibelle Oret
262,2022-01-05,duck,48.61,Freedman Hartup
263,2022-10-03,tomato,3.4,Thor Dooman
264,2022-06-19,oyster,7.3,Noni Goghin
265,2022-10-01,raspberry,24.06,Olimpia Kedge
266,2022-09-24,lime,31.81,Christiano Gilyatt
267,2022-02-27,persimmon,21.46,Ana Hexham
268,2022-11-14,papaya,42.35,Catlee Kibbye
269,2022-07-16,lemon,14.86,Patrizia Dyball
270,2022-01-10,cantaloupe,26.06,Anne-marie Steutly
271,2022-09-13,duck,46.97,Valina McIlrath
272,2022-07-10,pineapple,45.06,Uriel Arpe
273,2022-03-19,grapefruit,15.8,Brynna Ros
274,2022-07-05,fig,31.03,Lolita Nevins
275,2022-12-06,quail,17.71,Johna Jizhaki
276,2022-06-29,lychee,42.51,Nonie Court
277,2022-12-03,lobster,11.3,Inness Linton
278,2022-11-23,goose,24.33,Martelle Willmore
279,2022-04-22,carrot,18.61,Lee Morais
280,2022-07-18,honeydew melon,10.81,Clywd Beeres
281,2022-03-30,honeydew melon,36.31,Lane Angrick
282,2022-05-24,venison,37.68,Saidee Wilkes
283,2022-09-23,avocado,49.26,Farrah Spring
284,2022-08-10,broccoli,28.61,Myrtice O'Nowlan
285,2022-04-29,celery,3.12,Vivie Gonnin
286,2022-12-24,spinach,9.14,Catlaina Dowey
287,2022-06-01,onion,3.79,Baxter Munslow
288,2022-05-24,turtle,23.65,Vin Buffey
289,2022-07-10,ostrich,40.65,Genny Ricker
290,2022-01-17,date,37.82,Stepha Redan
291,2022-10-20,liver,24.83,Vera McBeith
292,2022-11-13,rabbit,39.66,Gawain Olivetti
293,2022-01-05,pomegranate,14.44,Melisande Haile
294,2022-08-30,blackberry,13.35,Nonna Hallowell
295,2022-02-26,lime,16.84,Aloisia Babidge
296,2022-01-27,onion,30.89,Jimmie Skuse
297,2022-04-06,papaya,23.88,Etta Kolakowski
298,2022-05-02,celery,20.73,Corabelle Garley
299,2022-02-12,salmon,17.13,Ailina Chatelet
300,2022-02-20,potato,39.13,Rik Kuhnt
301,2022-11-18,crab,49.22,Edy Rolfs
302,2022-07-31,kangaroo,25.73,Giovanni Brahams
303,2022-04-22,lemon,41.84,Ellene Harrington
304,2022-08-23,artichoke,49.88,Nesta Lipgens
305,2022-06-20,broccoli,46.77,Rosemonde Mullaly
306,2022-03-14,jackfruit,43.68,Traci Longson
307,2022-10-25,raspberry,1.9,Celka Matyas
308,2022-12-12,onion,37.12,Clarice Pietersma
309,2022-12-10,potato,2.11,Tonya Middle
310,2022-01-01,cabbage,47.03,Beulah Worvill
311,2022-07-08,ostrich,22.18,Rozamond Strasse
312,2022-12-07,garlic,10.92,West Layhe
313,2022-07-20,ostrich,37.27,Giles Mumford
314,2022-11-26,dragonfruit,41.82,Yoshiko Ashlin
315,2022-04-22,avocado,2.23,Stefanie Vasiltsov
316,2022-07-12,broccoli,42.67,Preston Bovingdon
317,2022-06-13,date,38.96,Adelaide Tafani
318,2022-07-04,watermelon,13.28,Van Rammell
319,2022-03-12,broccoli,48.48,Ekaterina Clewes
320,2022-10-27,trout,27.31,Robby Balmadier
321,2022-01-14,eggplant,36.63,Karina Prior
322,2022-01-01,scallop,22.13,Etty Tatham
323,2022-11-21,strawberry,13.73,Aylmer Darnell
324,2022-09-08,artichoke,32.67,Starr Mees
325,2022-05-30,honeydew melon,40.41,Mackenzie Rosenstengel
326,2022-04-15,snail,2.45,Kara-lynn Iredell
327,2022-12-05,lime,4.58,Bobbi Goncalo
328,2022-04-03,rabbit,15.82,Krishna Tapply
329,2022-07-08,goose,19.42,Sherwood Andrick
330,2022-03-03,apple,5.25,Carri Petschel
331,2022-09-28,papaya,47.23,Sinclair McIlmorie
332,2022-05-15,kiwi,16.23,Jock Bunstone
333,2022-05-22,reindeer,36.89,Stefano Peppard
334,2022-05-12,squirrel,47.33,Mayor Lyven
335,2022-07-09,eggplant,22.4,Catharina Robion
336,2022-07-25,sweet potato,23.34,Talbert Bram
337,2022-08-16,asparagus,12.63,Frederigo Hayford
338,2022-09-01,lime,27.18,Paulita Forkan
339,2022-09-22,snail,49.42,Ina Vonasek
340,2022-11-06,pork,8.56,Ferdinande Minigo
341,2022-05-19,papaya,36.16,Menard Ouslem
342,2022-03-10,radish,4.13,Skelly De Mars
343,2022-03-29,peach,8.16,Eolande Bavester
344,2022-11-19,coconut,16.13,Madelyn Ladloe
345,2022-07-03,goose,43.3,Merill Lorrie
346,2022-06-29,onion,31.88,Thibaut Mackney
347,2022-09-12,salmon,7.41,Sindee Diboll
348,2022-01-13,sweet potato,45.7,Urbanus Cadigan
349,2022-09-13,pork,15.97,Blithe Yakovich
350,2022-08-17,melon,31.82,Alysa Ivankin
351,2022-05-30,venison,5.74,Inger Edmett
352,2022-03-08,bacon,48.89,Howard Domino
353,2022-10-20,salmon,20.55,Laraine Kleinfeld
354,2022-04-24,lettuce,9.87,Nilson Maitland
355,2022-01-15,celery,44.25,Wenda McConaghy
356,2022-12-26,fig,33.89,Sybilla Cholomin
357,2022-01-23,avocado,5.01,Merwin Sindle
358,2022-10-06,avocado,10.38,Mickey Eytel
359,2022-02-24,spinach,41.12,Mickie Biffen
360,2022-04-29,artichoke,23.69,Tito Kenset
361,2022-07-30,strawberry,17.81,Nickie Sacco
362,2022-05-02,ostrich,13.46,Vanya Iacopetti
363,2022-05-02,ostrich,46.45,Cherida Perrelli
364,2022-02-05,coconut,31.17,Alejoa Cooch
365,2022-04-15,peach,45.99,Robbi Bosnell
366,2022-07-11,radish,31.16,Glendon Hincks
367,2022-05-26,lychee,30.6,Riccardo Camsey
368,2022-02-12,lime,33.21,Celie Cameron
369,2022-06-17,kiwifruit,39.15,Nananne Rosenthaler
370,2022-12-11,banana,48.69,Selig Lamerton
371,2022-10-11,lemon,9.94,Nerita McGraith
372,2022-08-16,duck,7.21,Angy Greguol
373,2022-02-27,tomato,19.07,Holly Rowswell
374,2022-09-06,eggplant,32.34,Chancey Moakes
375,2022-08-03,salmon,36.34,Brenda McInility
376,2022-12-01,ostrich,36.69,Egor Matthai
377,2022-12-18,frog,11.48,Kipp Franceschi
378,2022-03-01,carrot,34.24,Valry Ram
379,2022-06-26,onion,44.06,Krystal Giddy
380,2022-12-23,broccoli,18.47,Adrea Marshland
381,2022-10-17,celery,33.84,Blisse Izsak
382,2022-06-11,pineapple,29.33,Ernest Carcas
383,2022-12-20,ostrich,3.36,Birdie Billsberry
384,2022-10-01,zucchini,13.01,Sumner Gibbons
385,2022-11-06,cantaloupe,27.95,Marley Gaitone
386,2022-10-06,ham,19.78,Ruthe Simionescu
387,2022-05-05,scallop,43.48,Vonni Dowgill
388,2022-03-16,potato,38.05,Katerine Pottle
389,2022-12-19,blueberry,31.61,Elisa Menault
390,2022-11-13,carrot,28.46,Annemarie Heinle
391,2022-06-08,asparagus,15.09,Jerri Geekie
392,2022-10-06,banana,33.31,Audry Bloyes
393,2022-06-10,tangerine,27.93,Katerine Wetherald
394,2022-08-15,melon,33.36,Kirstin Connachan
395,2022-11-15,pineapple,41.17,Alfie Lott
396,2022-09-17,radish,25.94,Rich Milward
397,2022-04-19,salmon,45.3,Joella Lowden
398,2022-10-18,bacon,15.47,Kip Skase
399,2022-12-07,banana,40.29,Bliss Gobel
400,2022-04-06,fig,38.04,Rebeka Tuer
401,2022-10-16,shrimp,5.84,Corey Guiduzzi
402,2022-10-15,octopus,41.28,Jacquenette Mollen
403,2022-01-18,onion,30.1,Rollie Dunklee
404,2022-04-29,goose,40.71,Tanitansy McAughtry
405,2022-11-22,zucchini,3.6,Vikki Stevings
406,2022-07-19,pork,12.66,Gaye Farenden
407,2022-10-01,strawberry,40.13,Raviv Clubb
408,2022-11-15,mushroom,23.49,Minni Coger
409,2022-09-19,oyster,21.14,Filia Reddin
410,2022-09-30,jackfruit,30.72,Hendrik Bowgen
411,2022-02-25,turtle,2.93,Wakefield Bolens
412,2022-06-16,ostrich,10.6,Darrel Sworn
413,2022-10-06,radish,8.72,Kassie Willimont
414,2022-11-03,jackfruit,37.25,Mel Mouncher
415,2022-09-05,veal,33.79,Ilyssa McMylor
416,2022-09-18,cantaloupe,23.03,Ludovika Commander
417,2022-12-04,carrot,27.65,Akim Czyz
418,2022-06-23,ginger,42.38,Tallulah Larratt
419,2022-05-19,clam,1.3,Lanni Garlicke
420,2022-11-11,durian,45.88,Lindsey Ealles
421,2022-02-22,grapefruit,26.94,Inness Twizell
422,2022-03-10,durian,27.46,Lenna Swyre
423,2022-01-20,crab,2.58,Jorry Edgerley
424,2022-08-06,onion,32.37,Heda MacCombe
425,2022-08-26,ostrich,11.11,Bengt Quinn
426,2022-09-14,grapefruit,25.76,Ed McIlenna
427,2022-07-17,lime,38.84,Neely Skamell
428,2022-09-18,plum,46.76,Artie Kempster
429,2022-07-01,blackberry,26.84,Angelia O Mullen
430,2022-08-11,spinach,33.22,Dyanne Guitte
431,2022-06-07,squid,36.6,Muhammad Elster
432,2022-02-27,goose,3.2,George Kinney
433,2022-11-10,strawberry,22.03,Gabi Strapp
434,2022-06-25,artichoke,38.72,Nikaniki Shelly
435,2022-05-16,pomegranate,28.11,Barde Koubek
436,2022-12-11,fig,41.93,Den Moxon
437,2022-04-13,lobster,23.53,Effie Orrill
438,2022-11-25,squid,34.81,Shawnee Kesey
439,2022-01-02,apricot,32.36,Kaine Tritten
440,2022-03-12,bell pepper,15.51,Justino Dacres
441,2022-04-11,squid,3.79,Davina Eagar
442,2022-01-18,ostrich,35.9,Erwin Westfield
443,2022-08-14,artichoke,3.81,Erl Ikins
444,2022-01-31,bacon,25.11,Emmi Slimon
445,2022-06-04,strawberry,31.94,Harley Overington
446,2022-01-24,scallop,26.48,Erwin Willisch
447,2022-11-16,snail,22.28,Garrik Armatidge
448,2022-06-23,celery,18.46,Georgianne Abbado
449,2022-08-01,liver,38.59,Jasmine Scurrell
450,2022-12-10,pumpkin,22.62,Iosep Rothon
451,2022-08-05,avocado,21.56,Brunhilda Briscoe
452,2022-01-10,pomegranate,35.43,Shayne Warrender
453,2022-07-13,guava,17.94,Norbie Uttermare
454,2022-02-10,crab,44.89,Seymour Maffey
455,2022-07-18,grape,33.91,Charin Enderlein
456,2022-07-10,guava,23.22,Bab Carabine
457,2022-09-09,cabbage,37.57,Vivian Bowdon
458,2022-10-14,avocado,41.67,Aurie Cast
459,2022-10-21,shrimp,46.22,Ted Dash
460,2022-11-09,grapefruit,5.68,Arielle Mattam
461,2022-05-31,pork,33.91,Zia Vinau
462,2022-08-11,fish,41.54,Bernette Poundford
463,2022-09-15,lettuce,23.03,Elbert Bunnell
464,2022-03-05,rabbit,43.4,Donny MacCahee
465,2022-02-19,cherry,23.73,Georgena Fullstone
466,2022-05-26,grape,25.31,Sherlocke Grimsdike
467,2022-04-16,reindeer,31.31,Marv Bagwell
468,2022-07-08,bell pepper,43.78,Ileane Pierro
469,2022-11-26,kiwifruit,39.98,Fancy Peirpoint
470,2022-03-20,date,36.27,Jacki Tomenson
471,2022-09-03,garlic,1.42,Sara Penhaligon
472,2022-09-28,mushroom,4.75,Sharia Hickford
473,2022-12-14,sausage,49.79,Starla Wasielewicz
474,2022-05-23,onion,12.87,Kellie Blackborow
475,2022-12-20,bacon,19.33,Auria Kobsch
476,2022-10-07,chicken,11.28,Mischa Gavriel
477,2022-07-01,shrimp,13.35,Lissie Dhillon
478,2022-12-19,pear,10.11,Pen Dolohunty
479,2022-05-10,oyster,32.49,Benedicto Loyndon
480,2022-02-13,mango,40.23,Georgine Romeuf
481,2022-07-22,salmon,25.29,Arleyne Cadding
482,2022-10-29,venison,40.67,Ferdie Blaise
483,2022-07-09,clam,17.28,Ailey Coxhell
484,2022-06-29,lobster,35.21,Emalee Dunbabin
485,2022-04-19,kangaroo,48.5,Krystal Lasham
486,2022-11-19,venison,28.9,Esmaria Norwich
487,2022-07-27,sweet potato,25.61,Arabele Velareal
488,2022-05-15,fish,20.51,Angeli Mitkov
489,2022-04-29,watermelon,48.17,Jodee Longwood
490,2022-01-26,banana,40.41,Elie Botfield
491,2022-09-14,date,28.71,Dulciana Coffelt
492,2022-06-09,pomegranate,33.83,Sibyl Portlock
493,2022-03-07,peach,12.81,Colene Bytheway
494,2022-05-15,ostrich,44.12,Emelita Arndt
495,2022-08-23,grapefruit,23.21,Yorgos Bickerdicke
496,2022-06-19,strawberry,48.56,Nikolaus Gillings
497,2022-04-17,grapefruit,10.37,Latrina Headland
498,2022-11-20,broccoli,47.32,Bessy Hoofe
499,2022-09-18,garlic,1.14,Artur Ollivierre
500,2022-05-11,squirrel,4.71,Berni Bampfield
501,2022-01-27,honeydew melon,1.97,Jere Ransbury
502,2022-10-10,eel,5.72,Tobias De Andreis
503,2022-05-21,quail,33.62,Christie Digges
504,2022-09-24,durian,30.9,Adore Foucard
505,2022-07-11,durian,35.37,Doris Bartoszinski
506,2022-05-25,lobster,36.36,Olivero Lyosik
507,2022-11-18,beef,40.75,Marris Lindstrom
508,2022-02-08,strawberry,41.94,Katlin Perrigo
509,2022-11-05,artichoke,12.37,Guglielma Swalough
510,2022-11-23,pineapple,17.08,Elsi McCane
511,2022-09-26,dragonfruit,46.2,Martainn Heino
512,2022-05-25,turtle,48.25,Paulette MacCoveney
513,2022-07-07,durian,40.57,Auroora O' Kelleher
514,2022-09-03,asparagus,32.27,Hilton Bonhome
515,2022-10-21,shrimp,36.7,Jed Matej
516,2022-09-25,squirrel,40.5,Kerstin Wadforth
517,2022-05-24,broccoli,21.91,Valenka Beeble
518,2022-07-08,quail,37.86,Elizabeth Francesch
519,2022-12-14,apricot,3.01,Cal McSorley
520,2022-05-25,honeydew melon,13.37,Codi Halgarth
521,2022-07-09,venison,38.64,Elita Melarkey
522,2022-06-08,venison,3.4,Murial Fennell
523,2022-10-25,pear,5.38,Tallia Shoard
524,2022-04-26,lychee,16.22,Ilyse Ambrozewicz
525,2022-03-30,avocado,20.98,Myrna Wheelhouse
