Transaction_ID,Transaction_Date,Product,Price,Customer
230,2022-07-29,lettuce,1.93,Irena Kettel
231,2022-07-23,cabbage,30.04,Michael Bensusan
232,2022-11-10,persimmon,44.02,Marion Gunderson
233,2022-05-28,ostrich,42.8,Jennifer Diess
234,2022-08-07,apricot,46.07,Louisette Dettmar
235,2022-08-10,cantaloupe,34.32,Inness Alster
236,2022-10-11,turkey,42.6,Jean Gratrex
237,2022-04-23,artichoke,23.84,Hasty Trevain
238,2022-10-01,beef,17.7,Sioux Walduck
239,2022-04-21,lemon,49.71,Aarika Worlock
240,2022-11-10,mushroom,16.43,Jarrad Widdowson
241,2022-03-12,clam,37.16,Doralynne Halliberton
242,2022-06-28,onion,19.93,Natividad Widmore
243,2022-10-02,pork,36.87,Ofella Prisk
244,2022-12-21,eggplant,38.06,Allen Lorrimer
245,2022-01-28,durian,47.64,Larina Stanaway
246,2022-04-24,liver,48.17,Burke Fibben
247,2022-03-05,zucchini,31.63,Carmella Haskur
248,2022-01-20,crab,15.47,Klaus Teml
249,2022-08-03,lettuce,31.36,Clementina Reubel
250,2022-02-23,grape,32.34,Colene Adrienne
251,2022-06-20,beef,49.11,Denney Sheehan
252,2022-05-09,sweet potato,25.43,Izak Floyd
253,2022-03-20,liver,46.71,Miof mela Harnwell
254,2022-04-19,cantaloupe,37.12,Naoma Clausen-Thue
255,2022-11-02,durian,27.82,Gaston Stannah
256,2022-06-23,mango,34.66,Ivy Spencock
257,2022-06-08,quail,36.38,Dav Gauchier
258,2022-05-30,avocado,13.89,Hilarius Kinver
259,2022-07-09,mushroom,12.76,Tobey Napolitano
260,2022-04-14,raspberry,1.6,Jade Edden
261,2022-04-28,scallop,4.84,Franni Priddie
262,2022-07-17,cauliflower,29.66,Norri Bosanko
263,2022-12-17,celery,16.65,Paul Stratton
264,2022-01-08,pumpkin,26.84,Hannis Simeoni
265,2022-01-22,grape,2.11,Donella Ruddell
266,2022-10-11,peach,49.63,Hebert Buckett
267,2022-09-30,radish,46.0,Camille Tunny
268,2022-02-12,grapefruit,40.58,Celie Alu
269,2022-03-30,sausage,36.14,Emmalee Levington
270,2022-05-25,pear,1.29,Clemmie Cheke
271,2022-04-02,sweet potato,24.19,Fletcher Goatman
272,2022-04-06,banana,16.41,Myrtie Roath
273,2022-09-22,papaya,16.53,Abbi Ruppele
274,2022-03-28,trout,14.98,Antone Suarez
275,2022-04-02,snail,40.31,Meghann Sloyan
276,2022-09-19,coconut,10.06,Myrta Ead
277,2022-11-26,scallop,26.0,Corrina Bradnam
278,2022-10-22,ham,48.14,Lenci Morriarty
279,2022-07-19,cabbage,48.66,Elisabet Clemenceau
280,2022-04-28,frog,42.72,Alexia Bountiff
281,2022-03-08,guava,17.88,Marianna Hazell
282,2022-08-08,apple,6.88,Ferd Leaburn
283,2022-01-08,goose,39.8,Ring Dobbinson
284,2022-05-16,salmon,16.57,Beatriz Shrimpton
285,2022-09-01,crab,29.16,Ruthann Fright
286,2022-09-29,sausage,21.82,Mycah Concannon
287,2022-08-05,lemon,24.01,Pen MacNucator
288,2022-01-02,ham,13.7,Bil Birchall
289,2022-07-16,orange,30.03,Mia Ettery
290,2022-01-31,papaya,24.48,Kristy Massimo
291,2022-08-08,potato,14.41,Ashlan Robatham
292,2022-07-03,veal,11.26,Brig Atwool
293,2022-09-28,apricot,35.01,Adrianne McCullen
294,2022-06-29,coconut,25.08,Ulrica Shinn
295,2022-10-13,grapefruit,45.12,Nessi Meechan
296,2022-08-16,spinach,38.88,Julissa Roscam
297,2022-11-27,ham,12.94,Adrianna Entres
298,2022-02-18,rabbit,24.71,Nicolina Kingsford
299,2022-10-12,honeydew melon,45.8,Dar Costelloe
300,2022-02-26,peach,44.63,Ingra Skade
301,2022-06-20,cherry,43.75,Rafe Jahn
302,2022-04-06,ostrich,39.16,Glenna Fayers
303,2022-06-16,cauliflower,17.92,Zachery Jostan
304,2022-04-28,strawberry,48.8,Alfie Booth-Jarvis
305,2022-06-14,spinach,35.61,Olivero Rodson
306,2022-12-09,cherry,18.33,Gerik Colman
307,2022-03-08,honeydew melon,4.8,Bogey Pinnijar
308,2022-03-21,zucchini,22.3,Sayres Auston
309,2022-05-25,persimmon,43.24,Rickey Marrian
310,2022-05-16,squid,21.04,Karalynn Wellum
311,2022-06-18,lychee,35.72,Andris Linke
312,2022-01-28,garlic,28.05,Blondy Doxsey
313,2022-08-08,ham,18.57,Bride Couves
314,2022-10-12,reindeer,35.74,Jaymee Timny
315,2022-06-20,strawberry,15.75,Maudie Lush
316,2022-11-11,persimmon,26.7,Eugenio Botterill
317,2022-12-01,grapefruit,48.01,Ingemar Sallinger
318,2022-05-15,kangaroo,48.5,Norene Biddulph
319,2022-06-22,lettuce,41.85,Lark Ferreira
320,2022-02-10,spinach,3.8,Reagan Preist
321,2022-02-14,guava,30.8,Meade Tewkesberry
322,2022-10-15,pork,34.41,Honey Jammes
323,2022-07-08,octopus,37.22,Auberta Armin
324,2022-01-22,garlic,27.92,Pammie Van Haeften
325,2022-05-30,squid,21.8,Marget Keizman
326,2022-05-10,durian,39.58,Penelopa Regler
327,2022-05-07,dragonfruit,11.71,Gael Chiplen
328,2022-02-11,cauliflower,6.75,Craggie Casterou
329,2022-01-04,grapefruit,24.19,Ethyl Twigg
330,2022-08-24,watermelon,13.52,Arluene Pedlow
331,2022-02-16,chicken,31.56,Ardyth Clorley
332,2022-09-02,potato,8.12,Karlee Cleveley
333,2022-07-09,trout,38.63,Harli Leyshon
334,2022-11-22,onion,44.02,Obie Clayworth
335,2022-10-17,potato,13.65,Bjorn Kemme
336,2022-12-07,passion fruit,28.36,Hunfredo Truelove
337,2022-10-31,jackfruit,12.66,Mendy Edgerton
338,2022-02-07,squirrel,23.46,Armstrong Khosa
339,2022-11-30,frog,9.89,Sunshine Semeniuk
340,2022-02-10,octopus,7.03,Arlee Demke
341,2022-07-27,goose,6.7,Gertrude Mincini
342,2022-08-14,pineapple,19.77,Waverly Devons
343,2022-09-25,eggplant,49.23,Nessie Rapport
344,2022-03-15,celery,30.68,Doria Cordoba
345,2022-10-20,salmon,40.01,Reg Sisnett
346,2022-03-30,duck,27.3,Dona Francesconi
347,2022-07-10,duck,21.65,Faith Heibel
348,2022-08-03,kiwi,12.73,Nerissa Langdon
349,2022-10-19,asparagus,31.91,Putnam Dowzell
350,2022-04-02,kiwi,41.31,Felipa Girardet
351,2022-12-05,papaya,49.24,Malchy Junkison
352,2022-03-28,spinach,37.95,Tracie Coldham
353,2022-07-24,ginger,39.64,Temp Kunze
354,2022-10-26,radish,20.74,Tally Dudbridge
355,2022-07-06,beef,14.84,Reade Stoak
356,2022-07-08,fish,4.73,Vic McReedy
357,2022-03-24,frog,11.67,Ddene Gyford
358,2022-07-21,asparagus,8.54,Jeana Tsar
359,2022-12-24,broccoli,10.09,Cammie Mordanti
360,2022-01-04,ham,10.93,Trumaine Biaggioli
361,2022-08-04,venison,39.5,Salvatore Lowten
362,2022-03-19,broccoli,36.4,Winny Ashlee
363,2022-11-29,goose,38.07,Crysta Monro
364,2022-05-24,cauliflower,22.48,Samantha Biddlecombe
365,2022-05-09,artichoke,17.55,Merle Targetter
366,2022-11-21,persimmon,30.97,Vaughan Mellish
367,2022-02-14,apricot,18.61,Flori Gear
368,2022-08-16,salmon,28.86,Nikolai Peaseman
369,2022-08-05,cantaloupe,1.93,Ami Danilchik
370,2022-10-10,fish,45.64,Fonzie Snooks
371,2022-02-11,trout,5.07,Minette Mullally
372,2022-09-27,oyster,31.7,Dominique Trustrie
373,2022-12-24,octopus,32.4,Celia Gingedale
374,2022-08-11,venison,45.93,Bob Balaam
375,2022-03-07,reindeer,44.86,Stacy Deschlein
376,2022-07-03,bell pepper,42.83,Clarke Brassington
377,2022-02-02,broccoli,6.47,Damien Killcross
378,2022-05-14,spinach,10.8,Obadias Guerrieri
379,2022-08-03,shrimp,1.51,Kimmi Wainer
380,2022-02-08,dragonfruit,19.03,Shandy Gillson
381,2022-06-25,frog,6.1,Chlo Joye
382,2022-01-27,cauliflower,17.97,Liesa Corrigan
383,2022-09-19,venison,30.38,Joni McClounan
384,2022-04-27,pineapple,3.31,Trueman Bitcheno
385,2022-06-06,kiwi,35.75,Kary Leathart
386,2022-06-02,quail,36.31,Caralie Salleir
387,2022-12-02,strawberry,24.1,Quincy Cakebread
388,2022-10-21,passion fruit,1.67,Roderick Hofner
389,2022-07-01,melon,20.14,Valentino Duigenan
390,2022-03-04,quail,20.13,Odelinda McGowing
391,2022-12-11,apricot,11.55,Michaella Mardall
392,2022-04-22,veal,32.15,Dena Whyte
393,2022-05-20,sausage,37.16,Catlin Brasier
394,2022-04-28,pomegranate,13.36,Beilul Normansell
395,2022-01-28,lime,10.56,Germain Smoote
396,2022-10-12,lemon,27.48,Alverta Merriton
397,2022-01-07,peach,5.06,Alica Pedersen
398,2022-02-15,fish,18.88,Humbert Pool
399,2022-08-23,liver,32.34,Micky O'Donnell
400,2022-05-15,durian,14.39,Saundra Rockcliff
401,2022-08-16,dragonfruit,43.88,Kent Lownie
402,2022-10-05,onion,10.31,Ettore Spenclay
403,2022-09-11,blueberry,46.64,Gaven Richter
404,2022-10-02,chicken,45.31,Ario Bratton
405,2022-09-29,durian,19.17,Muire Gingles
406,2022-09-01,lime,9.36,Shalna Oehme
407,2022-11-05,crab,30.42,Suzy Lyenyng
408,2022-01-15,squirrel,32.56,Matelda Helliwell
409,2022-05-04,venison,28.58,Sissie Springtorpe
410,2022-11-12,banana,23.36,Randi Stebbings
411,2022-07-28,quail,49.54,Vitoria Emsden
412,2022-02-06,avocado,46.1,Tatiania Hawsby
413,2022-07-30,mushroom,17.95,Greggory Tokley
414,2022-11-14,tangerine,1.09,Ardine Gooderham
415,2022-06-06,lemon,20.09,Sander Chatwin
416,2022-11-07,sweet potato,21.92,Gordie Yoakley
417,2022-03-04,squid,41.01,Wylie Ulyat
418,2022-01-31,octopus,7.95,Kendricks Dowle
419,2022-07-27,date,3.12,Teriann Crucitti
420,2022-08-10,lettuce,32.92,Wilhelm Andryushin
421,2022-09-25,date,10.56,Mia Culverhouse
422,2022-07-23,cabbage,20.75,Gwyn Guyver
423,2022-07-03,lemon,49.2,Dino Cradduck
424,2022-04-30,garlic,12.36,Yvon Pennetti
425,2022-03-05,carrot,42.35,Garrard Genn
426,2022-06-24,date,40.29,Ralph Woollam
427,2022-05-07,crab,9.27,Wesley Gladdifh
428,2022-08-28,ostrich,26.7,Quentin Pasmore
429,2022-10-26,fish,22.1,Darb Okill
430,2022-10-28,chicken,42.15,Hamel Fortnon
431,2022-09-04,goose,25.2,Ole Kurton
432,2022-09-25,lychee,21.36,Gretna Dorwood
433,2022-11-18,lime,31.55,Gabby Fresson
434,2022-08-09,blueberry,26.14,Ian Smithyman
435,2022-10-01,pineapple,36.66,Barbey Braghini
436,2022-03-14,peach,28.44,Maddy Harrismith
437,2022-04-22,dragonfruit,26.23,Georgie Kenny
438,2022-11-08,coconut,7.42,Kalina Pudding
439,2022-03-28,raspberry,43.24,Sherm Covely
440,2022-07-21,coconut,33.72,Raine Lansdowne
441,2022-07-13,reindeer,27.2,Stanislas Reiglar
442,2022-06-30,venison,44.47,Sammie Mogenot
443,2022-04-21,eel,32.52,Chrissie Galletly
444,2022-12-23,plum,30.4,Tamas Beaver
445,2022-12-10,fish,8.61,Berty Walklate
446,2022-07-30,grape,40.35,Kelly Marcum
447,2022-04-08,crab,35.77,Bing Romans
448,2022-06-07,apricot,21.17,Deeann Riggey
449,2022-08-16,ham,15.28,Yorker Gotthard.sf
450,2022-05-30,cantaloupe,1.38,Lulita Andreuzzi
451,2022-08-18,banana,18.27,Gradey Lundie
452,2022-01-18,sweet potato,23.6,Salim Huckfield
453,2022-09-25,mango,46.78,Rahal Pottell
454,2022-01-29,artichoke,46.89,Montague Bugdale
455,2022-07-07,garlic,46.18,Johnna Le Provest
456,2022-08-13,date,16.1,Coletta Forst
457,2022-08-26,eggplant,22.55,Aurea Palliser
458,2022-02-09,tangerine,10.38,Fairlie MacGiany
459,2022-04-04,bell pepper,37.27,Ketti Baile
460,2022-07-30,squid,37.64,Gilberta Leif
461,2022-03-11,squirrel,13.6,Judie Ronaghan
462,2022-10-29,radish,17.6,Danya Sherwin
463,2022-08-09,shrimp,46.74,Caril Sarra
464,2022-02-27,ginger,39.98,Curr Covotti
465,2022-05-11,cauliflower,36.98,Niccolo Cicconettii
466,2022-11-01,salmon,35.25,Jamal Hallitt
467,2022-04-24,ostrich,37.45,Ingelbert Kenington
468,2022-04-06,eggplant,41.96,Brandi Dackombe
469,2022-07-24,strawberry,47.48,Barnett Llewhellin
470,2022-04-09,pineapple,39.07,Geri Passingham
471,2022-09-27,celery,45.97,Star Strooband
472,2022-12-16,cauliflower,27.24,Gilbertina Hauxley
473,2022-09-15,chicken,34.13,Quentin Moniker
474,2022-05-30,persimmon,24.98,Curcio Flores
475,2022-07-13,lychee,45.61,Matteo Guthrum
476,2022-07-11,grapefruit,14.73,Kaylyn McElree
477,2022-05-02,turkey,23.02,Lemmy Chave
478,2022-12-02,rabbit,31.62,Ephrayim Camili
479,2022-02-09,celery,7.71,Spense Battram
480,2022-12-26,shrimp,4.22,Myrle Creggan
481,2022-06-09,dragonfruit,48.58,Elvina Katz
482,2022-10-14,eggplant,10.04,Vitoria Spillett
483,2022-04-30,turtle,33.73,Leopold Raye
484,2022-05-02,reindeer,2.64,Nissa Duffan
485,2022-03-15,turkey,19.67,Davin Olorenshaw
486,2022-09-17,cherry,14.9,Tiffie Lentsch
487,2022-06-05,cucumber,47.36,Katheryn Ainscow
488,2022-09-22,ginger,15.6,Herminia Clementel
489,2022-10-15,apricot,42.91,Silvano Geely
490,2022-02-16,duck,28.66,Alfie Grigoriscu
491,2022-08-16,salmon,3.98,Donnell Germon
492,2022-02-09,lettuce,47.73,Shellie Boulder
493,2022-12-07,ginger,4.87,Geoffrey Toxell
494,2022-01-01,honeydew melon,42.74,Rosanna Pensom
495,2022-11-04,lobster,21.93,Tabb Rozenbaum
496,2022-08-21,pineapple,39.83,Trisha Monck
497,2022-09-25,ham,37.56,Jolyn Mose
498,2022-09-05,onion,3.18,Curry Mahy
499,2022-04-22,squirrel,17.63,Quinton Wailes
500,2022-09-24,cherry,8.41,Genevieve Scoates
501,2022-12-27,cauliflower,42.48,Ileane Cleghorn
502,2022-09-18,date,47.41,Cazzie Muschette
503,2022-02-09,honeydew melon,47.24,Ruthy Echlin
504,2022-02-17,zucchini,1.61,Buck Charlesworth
505,2022-05-15,jackfruit,14.92,Bellanca Lealle
506,2022-09-05,passion fruit,45.23,Shanie Simao
507,2022-12-18,peach,21.67,Florance Abramsky
508,2022-05-30,goose,22.77,Gretna Kennington
509,2022-08-03,oyster,11.55,Lorettalorna Shilladay
510,2022-04-18,apricot,46.4,Norrie Puckinghorne
511,2022-05-23,apple,39.15,Karyn Ciotti
512,2022-07-05,lettuce,11.25,Annette Rule
513,2022-07-21,spinach,27.57,Bibbye Whiteside
514,2022-08-02,strawberry,34.41,Prentiss Tenaunt
515,2022-12-19,bacon,38.43,Dirk Scates
516,2022-09-30,lobster,26.09,Trip Maskall
517,2022-12-18,mango,24.12,Carma Dumelow
518,2022-09-12,ham,9.76,Essa Gallegos
519,2022-11-05,pear,30.72,Ruthann Bracken
520,2022-04-02,cantaloupe,27.46,Keven O'Carney
521,2022-11-24,date,27.46,Fabe Melchior
522,2022-06-20,eel,40.28,Lin Blundel
523,2022-12-22,quail,45.53,Maurits Cownden
524,2022-09-11,apricot,5.27,Ali Yerson
525,2022-08-25,asparagus,33.17,Elizabet Townshend
526,2022-02-08,cantaloupe,26.75,Margi Cord
527,2022-05-08,eggplant,16.15,Ignacio Carryer
