Transaction_ID,Transaction_Date,Product,Price,Customer
334,2022-03-10,turtle,49.49,Jen Fishbourne
335,2022-02-24,papaya,48.68,Mari Lazell
336,2022-09-17,strawberry,48.82,Godwin A'field
337,2022-12-16,kangaroo,38.64,Raddie Kinchley
338,2022-07-24,jackfruit,27.34,Rustin Bearblock
339,2022-11-07,ostrich,10.42,Binny Cousans
340,2022-09-19,snail,14.74,Virgilio Van Son
341,2022-07-31,trout,41.84,Tadeo Drivers
342,2022-11-17,honeydew melon,8.17,Valerye Kinset
343,2022-02-22,salmon,3.52,Erminie Leggate
344,2022-11-16,veal,11.56,Meir Langsdon
345,2022-04-14,cantaloupe,44.3,Jorge McKernon
346,2022-09-23,ostrich,3.46,Lilas Newnham
347,2022-07-09,coconut,24.99,Orly Wellbeloved
348,2022-11-12,banana,23.25,Giorgio Quiddihy
349,2022-07-18,watermelon,21.15,Gabbie Pahlsson
350,2022-01-20,apricot,46.63,Manya Sherebrooke
351,2022-07-06,grapefruit,36.37,Dulce Duchart
352,2022-02-12,dragonfruit,44.45,Moina Weldon
353,2022-03-23,lobster,48.92,Malanie Keetley
354,2022-02-27,onion,34.92,Nickey Welsh
355,2022-07-08,potato,45.41,Emelen Stoppe
356,2022-05-28,liver,40.56,Joellyn Buckam
357,2022-12-05,durian,16.91,Barret Goodbourn
358,2022-06-27,quail,41.82,Averil Mahody
359,2022-03-11,liver,20.01,Titos Coules
360,2022-07-24,quail,45.19,Gustaf Eagle
361,2022-05-15,apple,8.44,Kelvin Favel
362,2022-07-16,spinach,45.01,Leonerd Ruppele
363,2022-12-17,squid,18.05,Annadiana De Malchar
364,2022-07-25,pineapple,17.45,Eleni Southwick
365,2022-06-24,passion fruit,14.8,Rosalind Robilart
366,2022-11-13,squirrel,48.23,Eirena Epp
367,2022-06-22,rabbit,17.56,Shannah Roger
368,2022-01-27,cabbage,3.8,Danell Winpenny
369,2022-07-03,celery,8.51,Cornie Moodie
370,2022-04-05,banana,4.17,Vinny Wellum
371,2022-06-29,snail,28.89,Joane Melrose
372,2022-11-11,liver,16.2,Falkner Boom
373,2022-06-06,grape,44.91,Dania Tullett
374,2022-07-17,guava,4.78,Myca Spire
375,2022-09-22,pineapple,42.89,Shirl Scanes
376,2022-09-08,kiwi,43.73,Kev Denniston
377,2022-06-21,plum,9.51,Helsa Yurukhin
378,2022-04-30,frog,19.66,Willyt Simson
379,2022-06-13,ham,9.68,Martin Mityushin
380,2022-06-06,kiwi,1.62,Virgil Bound
381,2022-10-24,clam,41.16,Karilynn Avramow
382,2022-11-17,reindeer,1.03,Drusy Blackly
383,2022-04-05,crab,29.59,Dougy Kinglake
384,2022-03-08,mushroom,27.71,Alair Gettings
385,2022-01-18,carrot,36.7,Wilden Piggrem
386,2022-11-17,coconut,32.31,Lesly Painter
387,2022-12-18,tangerine,32.1,Tyler Bortolutti
388,2022-04-06,artichoke,28.01,Laughton Mustarde
389,2022-08-28,ostrich,41.29,Sylvia Dornan
390,2022-02-06,lime,9.25,Haily McSperrin
391,2022-05-29,clam,18.55,Chancey Murrey
392,2022-04-09,scallop,18.74,Galvan Meffen
393,2022-02-25,tangerine,3.51,Yovonnda Sante
394,2022-04-02,shrimp,33.84,Cedric Genery
395,2022-03-17,mushroom,12.53,Gareth Cawt
396,2022-09-06,strawberry,16.56,Sharlene Divver
397,2022-05-25,grapefruit,24.66,Yvor McGuff
398,2022-05-19,kangaroo,19.1,Dodie Poxon
399,2022-10-28,carrot,38.64,Debbi Yarnton
400,2022-11-22,passion fruit,3.36,Quincey Beaumont
401,2022-10-08,bacon,26.92,Bancroft Pachta
402,2022-08-04,pineapple,21.38,Kerk Persian
403,2022-09-01,pineapple,16.71,Gertruda Guinnane
404,2022-04-09,cantaloupe,2.2,Olivette Fisbey
405,2022-10-25,snail,20.33,Jere Poncet
406,2022-09-24,oyster,6.77,Benedicta Spellicy
407,2022-03-19,eggplant,12.99,Trudi Baigent
408,2022-12-29,kiwifruit,16.88,Lazar Stot
409,2022-04-18,cucumber,29.44,Sergei Boxhall
410,2022-07-08,blackberry,47.27,Eve Brain
411,2022-10-23,lettuce,3.25,Malynda Aird
412,2022-06-22,chicken,18.75,Nadean Masedon
413,2022-11-08,lime,32.77,Sollie Spottiswood
414,2022-03-15,ginger,48.89,Johnna Butson
415,2022-11-23,pear,18.8,Minnaminnie Erickssen
416,2022-03-02,coconut,9.23,Kym Alkin
417,2022-07-26,frog,27.93,Goddard Abrahamian
418,2022-01-18,oyster,48.47,Constantine McKechnie
419,2022-04-20,ostrich,8.28,Neill Switland
420,2022-07-30,grape,17.3,Blake Liverseege
421,2022-07-28,pumpkin,26.44,Thea Dell Casa
422,2022-09-13,grape,32.4,Trace Treslove
423,2022-11-24,carrot,33.67,Basilio Cutteridge
424,2022-07-03,ostrich,46.77,Faydra Grimster
425,2022-06-04,blueberry,33.43,Hayward Beaston
426,2022-02-03,banana,48.9,Dill Leacock
427,2022-08-12,peach,36.06,Wylma Hildrew
428,2022-11-02,pineapple,17.82,Dorette Buchan
429,2022-05-27,orange,4.12,Earlie Luchetti
430,2022-07-17,lemon,12.26,Lorne Raith
431,2022-03-29,apple,15.48,Timmi Woodhall
432,2022-02-21,oyster,26.96,Megan Hainsworth
433,2022-02-07,eel,34.24,Winny Godspede
434,2022-10-29,rabbit,46.71,Brant Waylen
435,2022-02-16,lemon,42.22,Gilbertine Sine
436,2022-04-08,beef,22.54,Maurise Dingwall
437,2022-01-17,apricot,22.52,Alanson Bouchard
438,2022-10-07,garlic,39.87,Adena Ridgedell
439,2022-11-20,lemon,42.02,Jaymie Zywicki
440,2022-12-04,spinach,19.86,Alva Como
441,2022-12-26,rabbit,47.14,Imogene Corpe
442,2022-02-24,salmon,49.96,Chantal Mickan
443,2022-08-09,liver,10.53,Royall Ambrogio
444,2022-04-01,onion,45.75,Skylar Farnon
445,2022-05-22,pineapple,42.27,Corinna Havers
446,2022-12-29,watermelon,29.6,Ana Caldeyroux
447,2022-08-24,peach,13.75,Horacio Darbyshire
448,2022-08-11,watermelon,21.22,Angelle Quelch
449,2022-02-28,coconut,19.71,Vitoria Chretien
450,2022-08-06,turkey,38.26,Lem Deniske
451,2022-09-17,fish,38.54,Ali Parfett
452,2022-01-16,ham,49.46,Camella Spinelli
453,2022-07-20,carrot,37.74,Rafaellle Manuely
454,2022-11-20,sausage,7.79,Joby Beales
455,2022-03-10,artichoke,24.45,Celeste Rylance
456,2022-10-03,guava,46.8,Cairistiona Hick
457,2022-07-30,coconut,16.58,Dominik Gaynesford
458,2022-10-16,asparagus,46.96,Fred Tiron
459,2022-08-02,liver,18.02,Cybil Merrilees
460,2022-01-07,squid,26.3,Christen Brader
461,2022-02-05,radish,32.24,Ezekiel Giamelli
462,2022-08-10,ostrich,27.31,Aryn Rangell
463,2022-08-17,kangaroo,14.38,Karen Rucklidge
464,2022-06-14,artichoke,46.88,Algernon Skaid
465,2022-09-27,kiwi,41.49,Dollie Chrisp
466,2022-02-27,artichoke,5.95,Donnie Nelligan
467,2022-04-10,lime,43.3,Birk Cave
468,2022-07-28,lime,42.43,Richy Ghiroldi
469,2022-07-04,pork,14.33,Lucian Castan
470,2022-12-07,strawberry,46.86,Ariela Lumly
471,2022-08-21,dragonfruit,36.88,Anette Cullinane
472,2022-03-29,watermelon,43.38,Roldan Pabst
473,2022-11-05,reindeer,10.69,Rockey Ouldred
474,2022-03-19,duck,7.74,Richy Buyers
475,2022-02-12,cauliflower,35.26,Clarita Zoane
476,2022-03-31,honeydew melon,16.27,Pavla Aizikovitch
477,2022-03-29,spinach,33.39,Koressa Higbin
478,2022-07-28,onion,15.88,Hanni Puncher
479,2022-02-06,apricot,49.67,Orton Gostyke
480,2022-10-25,lettuce,30.2,Janna Hagard
481,2022-03-06,celery,48.23,Luther Maris
482,2022-08-01,lettuce,33.95,Ange Kamiyama
483,2022-08-19,pumpkin,46.97,Leif Leatherland
484,2022-05-17,onion,43.46,Erick Jakoub
485,2022-05-14,squid,49.78,Lyndsie L'Episcopio
486,2022-05-17,watermelon,36.02,Susann Shetliff
487,2022-06-18,kiwi,27.74,Yvonne Lever
488,2022-05-08,sausage,7.29,Bennie Smullen
489,2022-11-26,durian,41.79,Brittany Annatt
490,2022-08-09,liver,42.04,Benton Madoc-Jones
491,2022-07-14,pineapple,47.69,Ingram Santen
492,2022-03-14,beef,2.46,Jacquenetta Matussov
493,2022-11-18,radish,15.88,Nadine Draxford
494,2022-11-06,kangaroo,37.21,Emilie Imloch
495,2022-09-11,papaya,3.68,Dennison Seeking
496,2022-05-12,coconut,19.2,Agustin Coughlan
497,2022-02-06,radish,6.78,Agnese Iacomettii
498,2022-06-01,venison,31.96,Mallorie Fraczak
499,2022-09-01,snail,40.7,Averyl Baiss
500,2022-11-16,guava,20.36,Gates Tuke
501,2022-08-03,guava,44.8,Nicoli Cristea
502,2022-03-02,blackberry,32.03,Daile Twiggs
503,2022-10-01,pumpkin,29.17,Monte Lyokhin
504,2022-10-09,cucumber,40.14,Isa Gisbourn
505,2022-09-02,duck,35.63,Lianna Booker
506,2022-12-10,papaya,41.41,Garrott Prise
507,2022-01-31,ostrich,38.88,Lettie Shirley
508,2022-01-21,zucchini,1.36,Dal Hindmoor
509,2022-04-21,trout,25.36,Peterus Camelia
510,2022-03-19,crab,2.24,Rey Tringham
511,2022-03-20,kiwi,44.63,Moria Breazeall
512,2022-10-16,oyster,16.87,Gustavus Ianizzi
513,2022-01-02,clam,12.82,Salem Grisbrook
514,2022-03-02,bacon,36.41,Toddie Dykas
515,2022-08-14,jackfruit,29.99,Kimberley Trouel
516,2022-09-05,mushroom,41.59,Justus Shynn
517,2022-06-30,potato,47.48,Teri Seath
518,2022-11-09,strawberry,17.83,Hermia Mossdale
519,2022-06-18,raspberry,37.19,Meaghan Tarpey
520,2022-07-19,cantaloupe,37.31,Judye Sybbe
521,2022-06-10,blackberry,20.78,Barrett Pauncefort
522,2022-06-02,honeydew melon,16.91,Pernell Farlow
523,2022-04-28,honeydew melon,34.66,Harper Grane
524,2022-03-21,blackberry,2.46,Bambi Bamblett
