Transaction_ID,Transaction_Date,Product,Price,Customer
249,2022-12-01,sweet potato,8.42,Ulric Yashnov
250,2022-11-15,radish,46.68,Audie Hane
251,2022-06-07,eggplant,9.3,Perice Smeall
252,2022-07-11,lime,9.65,Ric Blofeld
253,2022-10-15,ostrich,37.11,Cosme Giacomucci
254,2022-11-03,apricot,42.33,Sherri McLaughlin
255,2022-08-28,trout,46.48,Aurel Howler
256,2022-12-03,dragonfruit,4.37,Sherrie Aberkirdo
257,2022-07-15,mushroom,40.97,Shaylynn Fennelly
258,2022-02-17,chicken,38.92,Ferdinanda Dobbison
259,2022-05-10,kiwifruit,44.97,Hamlen Bartol
260,2022-07-29,banana,2.98,Chris Manueli
261,2022-06-12,durian,32.64,Con Brugh
262,2022-04-08,passion fruit,45.86,Aleksandr Keir
263,2022-06-24,onion,33.25,Charlot Hanning
264,2022-03-29,eggplant,24.55,Pepe Cuff
265,2022-09-04,cucumber,34.44,Husain Battleson
266,2022-02-09,zucchini,23.9,Xerxes Taveriner
267,2022-03-04,oyster,45.0,Hamlen Tyson
268,2022-07-04,strawberry,25.31,Loren Casiero
269,2022-11-08,strawberry,39.51,Riordan Shotboult
270,2022-01-06,quail,3.33,Ingram Kilian
271,2022-11-03,pomegranate,41.2,Jarred Dibb
272,2022-12-08,lime,20.13,Xylia Offner
273,2022-09-08,clam,10.75,Abba Eykelhof
274,2022-09-07,honeydew melon,17.2,Malissia Kimbrough
275,2022-07-13,avocado,42.63,Joli Leedes
276,2022-05-18,mushroom,42.49,Daria Goulthorp
277,2022-07-25,celery,44.38,Vasili Bartoszewicz
278,2022-10-16,trout,8.75,Stern Vidgeon
279,2022-02-13,snail,39.4,Shanna Downgate
280,2022-07-15,spinach,48.2,Cal Haukey
281,2022-07-02,goose,12.84,Elmira Esberger
282,2022-06-30,coconut,45.91,Grayce Dewhurst
283,2022-06-04,lychee,15.75,Alfonso Innerstone
284,2022-05-11,pumpkin,49.96,Madel Bellino
285,2022-01-04,cauliflower,39.1,Tye Gommes
286,2022-01-26,grape,42.26,Etienne Mendus
287,2022-03-12,kangaroo,6.3,Berton Ridgedell
288,2022-02-22,oyster,40.0,Webster Knaggs
289,2022-07-19,fig,9.14,Meredith Chugg
290,2022-11-17,mango,41.48,Myron Jackalin
291,2022-08-17,oyster,34.92,Iggy Gilderoy
292,2022-03-28,octopus,3.55,Jephthah Roberds
293,2022-06-21,broccoli,17.38,Hettie Alexandersson
294,2022-11-27,kangaroo,14.1,Lawrence Byre
295,2022-12-12,octopus,8.79,Anna-diana Binnes
296,2022-06-18,cherry,17.32,Ase Stockin
297,2022-06-26,scallop,44.46,Bevin Shortell
298,2022-06-13,rabbit,33.01,Rance Matthesius
299,2022-10-19,liver,42.41,Opal Victor
300,2022-01-07,eggplant,41.55,Emmett Groundwator
301,2022-10-30,fish,16.42,Fayina Taunton.
302,2022-06-13,squirrel,5.33,Rowland Edgehill
303,2022-05-09,durian,28.22,Wenona Mallion
304,2022-10-19,banana,19.08,Jesse Sprowell
305,2022-10-05,papaya,5.07,Terry Stennine
306,2022-08-19,lychee,1.8,Geri Cundy
307,2022-12-03,broccoli,1.22,Teodor Evins
308,2022-08-27,chicken,21.71,Kile Chalke
309,2022-07-01,pork,49.52,Wells Hassent
310,2022-03-15,avocado,15.75,Catlin Rickis
311,2022-03-25,zucchini,16.42,Sarette Fillan
312,2022-07-11,lobster,9.05,Pearce Glentworth
313,2022-08-04,crab,28.67,Addison Poschel
314,2022-11-22,spinach,33.39,Hart Hugnet
315,2022-04-08,scallop,21.21,Avram Seamon
316,2022-03-24,reindeer,3.07,Shelba Rodear
317,2022-03-10,kiwi,7.22,Claudell Wakelam
318,2022-11-20,trout,10.65,Leslie Morales
319,2022-12-14,strawberry,22.41,Friederike Gammade
320,2022-02-22,beef,2.05,Agnola Benesevich
321,2022-06-28,garlic,22.69,Lucie McAughtrie
322,2022-08-14,radish,5.68,Roz Couch
323,2022-07-10,kiwi,39.0,Leigha Verrall
324,2022-08-14,orange,8.46,Glenine Petrie
325,2022-10-31,strawberry,14.2,Francesco Benitez
326,2022-11-28,coconut,15.91,Craig Cady
327,2022-02-06,celery,30.18,Nat Winley
328,2022-07-09,lime,9.28,Idalina Ropking
329,2022-02-26,fish,24.78,Ardene Petrou
330,2022-03-09,tomato,48.68,Wandie Wace
331,2022-06-28,ham,46.05,Inez McNickle
332,2022-04-08,sweet potato,47.78,Halie Hullot
333,2022-08-07,sweet potato,35.05,Mano Colleran
334,2022-09-04,dragonfruit,47.48,Philly Week
335,2022-01-15,liver,37.69,Son Eayrs
336,2022-04-01,scallop,48.55,Dalila Atrill
337,2022-04-12,artichoke,24.34,Melany Perot
338,2022-12-12,sausage,2.0,Lonni Ullock
339,2022-05-09,liver,25.02,Heinrik Toffolo
340,2022-04-15,plum,45.05,Cleopatra Renyard
341,2022-07-13,avocado,12.1,Tann O'Cridigan
342,2022-05-08,octopus,45.11,Jaynell Fosh
343,2022-01-05,celery,38.72,Iorgo Thombleson
344,2022-05-09,cucumber,38.81,Packston Featherbie
345,2022-01-10,watermelon,37.84,Emmery Eberts
346,2022-09-01,apple,1.15,Hedwig O'Keaveny
347,2022-12-12,rabbit,20.17,Bettina Bellanger
348,2022-09-19,apricot,13.46,Fredelia Corradino
349,2022-10-27,reindeer,27.77,Deloria Ralston
350,2022-12-21,liver,22.35,Janel Irvin
351,2022-07-25,durian,19.04,Jacquenette Parysowna
352,2022-01-23,lobster,27.59,Tricia Cliffe
353,2022-06-20,kangaroo,34.87,Kary Cadge
354,2022-11-14,lemon,49.31,Oliver Sobieski
355,2022-05-15,turkey,31.08,Corty Labden
356,2022-08-20,lime,42.5,Lauren Buxy
357,2022-05-02,blackberry,44.2,Berny Beszant
358,2022-08-14,shrimp,19.7,Roth Giannotti
359,2022-04-13,ostrich,12.45,Carol-jean Whitwam
360,2022-12-07,kangaroo,48.36,Kirsteni Prandi
361,2022-04-06,date,47.3,Franky Clulee
362,2022-09-10,mushroom,29.95,Ax Wimlett
363,2022-04-15,asparagus,23.23,Dom Mateo
364,2022-02-19,garlic,26.9,Cherilynn Bowland
365,2022-06-07,ginger,3.61,Karlee Moogan
366,2022-08-07,apricot,13.35,Joannes Melvin
367,2022-12-01,mushroom,24.12,Danny Kittredge
368,2022-03-21,guava,38.97,Rustin Engel
369,2022-07-18,duck,18.42,Harlen Kohn
370,2022-08-01,guava,8.6,Kayley Ariss
371,2022-06-02,banana,8.53,Damien Kornilov
372,2022-04-20,dragonfruit,38.09,Daren Rhoades
373,2022-07-15,tomato,20.79,Vinni Coultish
374,2022-07-29,carrot,7.14,Aluin Haydn
375,2022-10-19,eggplant,6.88,Billy Tumielli
376,2022-03-16,frog,33.13,Phyllys Severy
377,2022-03-30,date,6.22,Fielding Crebott
378,2022-05-23,mango,46.51,Jerry Garmston
379,2022-04-04,raspberry,32.73,Heall Spondley
380,2022-10-05,turtle,2.87,Cathee Marcroft
381,2022-11-15,turtle,8.07,Emelina Fonte
382,2022-02-09,chicken,16.07,Georgiana Sainthill
383,2022-12-11,apple,23.99,Conny Adolfson
384,2022-03-20,spinach,46.87,Red Fetter
385,2022-10-06,jackfruit,26.96,Dominique Pendock
386,2022-06-18,grape,36.57,Anthia Coupar
387,2022-08-08,cantaloupe,31.19,Albertine McEwan
388,2022-12-08,banana,38.79,Donny Fobidge
389,2022-08-15,watermelon,7.35,Sully Maberley
390,2022-05-06,sweet potato,45.12,Griffith Chitter
391,2022-01-08,beef,45.55,Gloriana Pentecust
392,2022-01-12,dragonfruit,19.0,Barnabas Deinert
393,2022-11-25,papaya,32.12,Lorena Fullalove
394,2022-10-21,banana,31.17,Vikki Prydie
395,2022-05-31,bacon,42.82,Stillmann Testin
396,2022-05-10,spinach,41.04,Bryant O' Driscoll
397,2022-02-15,date,40.84,Gibb Ivashintsov
398,2022-05-12,fig,44.14,Lottie McKitterick
399,2022-11-23,tomato,47.33,Ardis Stallwood
400,2022-09-06,celery,4.2,Kaitlin Harlick
401,2022-05-31,guava,17.27,Raven Elles
402,2022-11-14,guava,43.0,Cyndy Kneeland
403,2022-12-14,date,21.74,Josepha Alfonsetto
404,2022-01-03,grape,36.66,Aggi Tesh
405,2022-09-29,turtle,30.63,Abby Wellbank
406,2022-02-16,veal,27.28,Joli Gatley
407,2022-02-28,kiwifruit,22.92,Welbie Natte
408,2022-09-24,lobster,9.9,Rebbecca MacAleese
409,2022-10-22,guava,40.33,Barclay Ikins
410,2022-07-30,quail,7.57,Bron Hinchshaw
411,2022-01-30,snail,41.52,Garrot Carwardine
412,2022-06-25,octopus,47.0,Glen Vinter
413,2022-05-03,venison,5.25,Travers McFaell
414,2022-10-17,garlic,21.9,Kittie Djurkovic
415,2022-02-07,cantaloupe,49.19,Mace Chisnell
416,2022-01-05,ham,11.52,Adore Coney
417,2022-03-29,date,36.3,Foss Prium
418,2022-05-04,pomegranate,47.1,Morgen Houseman
419,2022-10-18,date,35.31,Eirena Cubley
420,2022-08-07,cabbage,20.97,Eunice Robley
421,2022-04-01,fish,2.9,Odella Danbury
422,2022-09-16,veal,26.31,Roberta Patershall
423,2022-08-02,guava,41.89,Charleen Arrighetti
424,2022-09-10,honeydew melon,49.55,Conway Gegg
425,2022-08-07,plum,38.97,Terrye Lamyman
426,2022-07-03,chicken,11.81,Petronia Kilmary
427,2022-09-23,jackfruit,16.2,Augustine Caras
428,2022-05-18,duck,17.87,Liliane Leate
429,2022-06-13,kiwi,13.81,Risa Cousens
430,2022-05-10,pumpkin,23.43,Camilla Caroll
431,2022-11-13,shrimp,27.91,Jervis Lamperd
432,2022-01-31,grape,8.09,Jemmie Clews
433,2022-05-28,ham,10.26,Lexie Whiscard
434,2022-11-02,grapefruit,32.63,Ches Conrart
435,2022-08-18,kangaroo,10.1,Aylmer Tuffrey
436,2022-07-19,artichoke,42.36,Orsola Lakeland
437,2022-12-25,mango,38.52,Sharity Lighten
438,2022-08-03,asparagus,10.38,Briant Petrie
439,2022-05-02,bell pepper,27.99,Sascha Bwy
440,2022-03-06,zucchini,24.37,Elita Elwel
441,2022-12-12,turkey,28.76,Ronnie Kipping
442,2022-08-24,oyster,37.66,Todd Schenfisch
443,2022-06-04,cabbage,47.01,Chelsie Ludwell
444,2022-10-31,orange,11.49,Hana Molines
445,2022-01-16,apple,36.87,Lucas Kinrade
446,2022-08-22,peach,39.44,Sybilla Glayzer
447,2022-05-06,liver,37.76,Gabie Caldicott
448,2022-04-13,passion fruit,31.37,Linus Serjent
449,2022-02-27,squid,46.18,Iggy Amor
450,2022-06-25,chicken,16.29,Devan Pauley
451,2022-01-18,carrot,8.81,Elmer Curtain
452,2022-11-05,cauliflower,23.6,Reginauld Catt
453,2022-09-07,cherry,22.5,Veronica McOmish
454,2022-08-15,celery,21.38,Silvan Lawranson
455,2022-02-25,banana,15.74,Bevin Yeliashev
456,2022-12-02,lime,5.02,Cordey Robuchon
457,2022-01-10,octopus,43.82,Etti Spuner
458,2022-05-29,potato,4.14,Harman Poveleye
459,2022-02-12,radish,14.1,Iain Thursby
460,2022-06-01,cherry,41.08,Vikki Yearne
461,2022-11-05,trout,49.55,Clywd Lavallin
462,2022-12-05,artichoke,19.26,Neda Troman
463,2022-02-26,oyster,13.4,Jacky Tarte
464,2022-06-06,orange,46.15,Theo Terron
465,2022-10-17,persimmon,8.59,Dorine Rhucroft
466,2022-04-22,goose,19.49,Maxine Sicely
467,2022-02-20,lime,9.99,Arley Gold
468,2022-12-14,sweet potato,12.21,Lemmy Pinder
469,2022-05-25,cherry,5.85,Riordan Gorbell
470,2022-02-20,lobster,3.85,Chastity Surpliss
471,2022-04-08,mushroom,5.0,Teodor Guard
472,2022-10-10,lime,25.48,Jermayne Cuxson
473,2022-05-20,blackberry,32.09,Franky Carrigan
474,2022-12-19,sausage,32.5,Hally Leggatt
475,2022-10-18,durian,48.19,Valli Digman
476,2022-06-09,artichoke,45.34,Simone Cowburn
477,2022-06-01,orange,34.19,Reinold Findley
478,2022-03-27,celery,15.38,Cecile Gage
479,2022-10-20,kangaroo,37.68,Nappy Gilyatt
480,2022-08-11,crab,43.54,Brian Etherton
481,2022-03-28,date,10.6,Tobias Fautly
482,2022-04-30,fig,33.75,Vivienne Ernke
483,2022-07-19,liver,10.78,Mathias Oatley
484,2022-08-02,crab,46.17,Peder Malletratt
485,2022-01-28,lemon,33.21,Sapphire Bolino
486,2022-06-25,sausage,22.33,Lewiss Attenbrow
487,2022-07-09,sausage,42.54,Carmelia Barts
488,2022-10-07,spinach,46.21,Brynna Jimeno
489,2022-10-29,apricot,48.76,Cal Parzizek
490,2022-06-11,grapefruit,35.97,Dreddy Goodredge
491,2022-09-09,onion,22.99,Jillayne Yes
492,2022-03-04,blueberry,40.44,Jolee Roman
493,2022-01-18,lime,27.24,Ellyn Ketcher
494,2022-07-06,blueberry,49.93,Saloma Norkett
495,2022-02-28,lobster,16.14,Leann Oats
496,2022-02-01,tangerine,8.84,Kristoforo Medway
497,2022-03-09,celery,15.59,Ermentrude Tack
498,2022-07-25,guava,1.01,Orel Edgeler
499,2022-12-18,lemon,43.5,Reggis Milillo
500,2022-02-27,tangerine,9.12,Anissa Ollie
501,2022-09-11,carrot,32.61,Conny Caller
502,2022-11-25,spinach,24.05,Adrienne Pechet
503,2022-02-14,apricot,48.31,Janeta Isacke
504,2022-12-02,reindeer,28.51,Kipper Rice
505,2022-05-24,banana,39.12,Durand Scarlett
506,2022-09-08,zucchini,48.75,Kimbra Vousden
507,2022-08-24,bacon,13.48,Ferdy Woolstenholmes
508,2022-06-08,liver,23.07,Bunnie Anan
509,2022-05-20,potato,44.75,Conny Zettoi
510,2022-06-19,lime,3.08,Davin Spere
511,2022-07-29,blueberry,19.44,Marlo Ashtonhurst
512,2022-04-04,cabbage,3.52,Gordie Fleury
513,2022-12-29,lobster,3.79,Andi Broadey
514,2022-02-11,artichoke,27.14,Brandy Sherville
515,2022-04-26,radish,5.54,Shaughn Eatttok
516,2022-01-02,broccoli,28.09,Brittaney Puckrin
517,2022-10-02,onion,44.59,Denyse Alejandre
518,2022-12-29,pomegranate,44.04,Buddy Mingard
519,2022-05-24,celery,27.58,Haywood Twaite
520,2022-06-30,sausage,16.32,Stearne Teece
521,2022-11-20,kangaroo,30.96,Cristin Wale
522,2022-10-16,dragonfruit,15.49,North Parfrey
523,2022-08-19,date,38.25,Kerr Vise
524,2022-04-19,blackberry,28.74,Ignacio Breinlein
525,2022-02-02,zucchini,37.72,Hunfredo Tomlett
526,2022-03-06,pork,19.88,Fredra Gutcher
527,2022-11-10,tangerine,20.44,Gerta Lyster
